product_id,category,name,brand,size,price,mrp,discount_percent,rack_location,in_stock,health_tags
3226,Dairy,Toned Milk 500 g Fortune,Fortune,500 g,389.83,433.15,10,A06-R01-S04,1,low sugar
3227,Bread,Brown Bread 200 ml DMart,DMart,200 ml,616.19,724.93,15,A07-R02-S05,0,staple;kids
3228,Beverages,Cola 200 g Britannia,Britannia,200 g,411.82,457.58,10,A08-R03-S06,1,low fat;staple
3229,Oil,Groundnut Oil 1 kg Aashirvaad,Aashirvaad,1 kg,523.21,523.21,0,A09-R04-S01,0,kids
3230,Rice,Sona Masoori 1 L DMart,DMart,1 L,362.93,426.98,15,A10-R05-S02,1,low sugar;low fat;snack
3231,Beverages,Soda 200 ml India Gate,India Gate,200 ml,492.04,546.71,10,A01-R01-S03,1,diabetic friendly;low sugar
3232,Rice,Regular Rice 500 ml Fortune,Fortune,500 ml,427.12,427.12,0,A02-R02-S04,1,low fat
3233,Biscuits,Marie Gold 200 ml Parle,Parle,200 ml,255.03,300.03,15,A03-R03-S05,1,diabetic friendly;high fibre
3234,Snacks,Khakhra 1 kg India Gate,India Gate,1 kg,88.66,104.3,15,A04-R04-S06,0,low fat
3235,Rice,Basmati Rice 500 ml Parle,Parle,500 ml,466.57,548.91,15,A05-R05-S01,1,kids;protein
3236,Dairy,Paneer 2 kg Amul,Amul,2 kg,25.77,30.32,15,A06-R01-S02,1,protein;low fat;snack
3237,Rice,Sona Masoori 200 ml Lays,Lays,200 ml,598.96,630.48,5,A07-R02-S03,1,protein
3238,Rice,Basmati Rice 2 kg Amul,Amul,2 kg,445.66,445.66,0,A08-R03-S04,1,kids;staple
3239,Bread,Brown Bread 200 ml Parle,Parle,200 ml,613.59,645.88,5,A09-R04-S05,1,diabetic friendly
3240,Dairy,Cheese Slices 2 kg Parle,Parle,2 kg,497.48,552.76,10,A10-R05-S06,1,kids
3241,Biscuits,Marie Gold 200 ml Modern,Modern,200 ml,29.86,37.33,20,A01-R01-S01,1,high fibre;low sugar;low fat
3242,Rice,Sona Masoori 500 ml Modern,Modern,500 ml,558.0,697.5,20,A02-R02-S02,1,snack;high fibre
3243,Bread,White Bread 2 kg Modern,Modern,2 kg,255.08,268.51,5,A03-R03-S03,1,low fat
3244,Rice,Regular Rice 2 kg DMart,DMart,2 kg,506.28,595.62,15,A04-R04-S04,1,protein;low sugar
3245,Pulses,Chana Dal 1 kg India Gate,India Gate,1 kg,116.35,129.28,10,A05-R05-S05,0,low fat;snack;protein
3246,Biscuits,Milk Bikis 200 g Fortune,Fortune,200 g,481.13,601.41,20,A06-R01-S06,0,diabetic friendly;kids;high fibre
3247,Beverages,Mango Drink 2 kg Parle,Parle,2 kg,340.83,340.83,0,A07-R02-S01,1,kids
3248,Biscuits,Milk Bikis 500 ml India Gate,India Gate,500 ml,584.67,615.44,5,A08-R03-S02,1,high fibre;diabetic friendly;kids
3249,Pulses,Chana Dal 250 g Lays,Lays,250 g,569.13,669.57,15,A09-R04-S03,1,kids;low fat;snack
3250,Oil,Sunflower Oil 500 ml Modern,Modern,500 ml,559.9,622.11,10,A10-R05-S04,1,kids
3251,Biscuits,Milk Bikis 500 g Fortune,Fortune,500 g,39.2,43.56,10,A01-R01-S05,1,snack
3252,Snacks,Potato Chips 200 ml Amul,Amul,200 ml,577.9,722.37,20,A02-R02-S06,1,high fibre;kids;staple
3253,Oil,Mustard Oil 2 kg Lays,Lays,2 kg,500.36,555.96,10,A03-R03-S01,1,low sugar;snack
3254,Snacks,Mixture 500 ml India Gate,India Gate,500 ml,284.02,355.02,20,A04-R04-S02,1,kids;diabetic friendly;low sugar
3255,Beverages,Mango Drink 2 kg Britannia,Britannia,2 kg,39.35,39.35,0,A05-R05-S03,1,low sugar
3256,Rice,Basmati Rice 1 L Lays,Lays,1 L,614.21,682.46,10,A06-R01-S04,0,staple
3257,Pulses,Moong Dal 200 ml DMart,DMart,200 ml,114.82,127.58,10,A07-R02-S05,0,low sugar
3258,Dairy,Curd 200 ml Parle,Parle,200 ml,670.43,670.43,0,A08-R03-S06,1,kids
3259,Dairy,Paneer 100 g Fortune,Fortune,100 g,246.9,259.89,5,A09-R04-S01,1,kids
3260,Bread,Brown Bread 500 ml India Gate,India Gate,500 ml,508.72,508.72,0,A10-R05-S02,1,diabetic friendly
3261,Dairy,Toned Milk 500 g Lays,Lays,500 g,478.29,562.69,15,A01-R01-S03,1,staple;protein
3262,Snacks,Namkeen 1 kg Aashirvaad,Aashirvaad,1 kg,513.79,570.88,10,A02-R02-S04,1,diabetic friendly;kids
3263,Biscuits,Bourbon 200 g Modern,Modern,200 g,647.49,761.75,15,A03-R03-S05,1,staple
3264,Biscuits,Bourbon 1 kg India Gate,India Gate,1 kg,239.68,299.6,20,A04-R04-S06,1,high fibre
3265,Biscuits,Bourbon 250 g DMart,DMart,250 g,314.07,330.6,5,A05-R05-S01,1,kids
3266,Biscuits,Marie Gold 500 ml Aashirvaad,Aashirvaad,500 ml,234.94,261.05,10,A06-R01-S02,1,kids;protein
3267,Oil,Mustard Oil 200 g Aashirvaad,Aashirvaad,200 g,115.22,144.02,20,A07-R02-S03,1,kids
3268,Rice,Sona Masoori 200 ml Lays,Lays,200 ml,568.9,632.11,10,A08-R03-S04,1,low sugar;snack
3269,Bread,Brown Bread 200 g India Gate,India Gate,200 g,124.69,155.86,20,A09-R04-S05,1,diabetic friendly
3270,Pulses,Chana Dal 500 g India Gate,India Gate,500 g,493.22,616.52,20,A10-R05-S06,1,low fat;protein
3271,Biscuits,Good Day 1 L Lays,Lays,1 L,384.24,384.24,0,A01-R01-S01,1,low fat
3272,Pulses,Chana Dal 100 g India Gate,India Gate,100 g,611.85,719.82,15,A02-R02-S02,1,protein
3273,Beverages,Soda 250 g Amul,Amul,250 g,570.75,671.47,15,A03-R03-S03,1,snack;kids
3274,Dairy,Curd 100 g Parle,Parle,100 g,158.84,158.84,0,A04-R04-S04,1,low sugar;kids
3275,Rice,Basmati Rice 200 ml India Gate,India Gate,200 ml,286.31,357.89,20,A05-R05-S05,1,low fat
3276,Rice,Basmati Rice 2 kg Fortune,Fortune,2 kg,533.36,561.43,5,A06-R01-S06,1,kids;low fat;diabetic friendly
3277,Pulses,Moong Dal 250 g Aashirvaad,Aashirvaad,250 g,39.2,46.12,15,A07-R02-S01,1,staple;protein
3278,Pulses,Moong Dal 200 ml Lays,Lays,200 ml,661.65,696.47,5,A08-R03-S02,1,low sugar
3279,Beverages,Orange Juice 100 g Amul,Amul,100 g,33.92,42.4,20,A09-R04-S03,0,low sugar;diabetic friendly
3280,Dairy,Paneer 250 g DMart,DMart,250 g,540.81,540.81,0,A10-R05-S04,1,snack;diabetic friendly;low sugar
3281,Snacks,Khakhra 1 kg Fortune,Fortune,1 kg,692.52,728.97,5,A01-R01-S05,1,protein;kids;snack
3282,Snacks,Potato Chips 200 g Parle,Parle,200 g,633.28,703.65,10,A02-R02-S06,1,diabetic friendly;staple;high fibre
3283,Pulses,Moong Dal 250 g Modern,Modern,250 g,622.01,777.51,20,A03-R03-S01,1,high fibre;protein
3284,Dairy,Paneer 2 kg Fortune,Fortune,2 kg,546.39,546.39,0,A04-R04-S02,1,snack
3285,Bread,Whole Wheat Bread 500 g Aashirvaad,Aashirvaad,500 g,124.82,138.69,10,A05-R05-S03,1,protein;low sugar;high fibre
3286,Rice,Regular Rice 500 g Britannia,Britannia,500 g,318.24,318.24,0,A06-R01-S04,1,protein;staple;kids
3287,Oil,Sunflower Oil 1 L Aashirvaad,Aashirvaad,1 L,275.29,323.87,15,A07-R02-S05,1,staple;low fat
3288,Pulses,Toor Dal 100 g Britannia,Britannia,100 g,390.63,459.56,15,A08-R03-S06,1,low fat
3289,Rice,Basmati Rice 1 L Lays,Lays,1 L,240.59,283.05,15,A09-R04-S01,1,high fibre
3290,Pulses,Toor Dal 2 kg Modern,Modern,2 kg,415.68,415.68,0,A10-R05-S02,1,low fat;high fibre
3291,Bread,White Bread 200 g Amul,Amul,200 g,245.88,289.27,15,A01-R01-S03,1,low sugar
3292,Pulses,Moong Dal 200 g Parle,Parle,200 g,253.46,316.83,20,A02-R02-S04,1,snack;low sugar;kids
3293,Beverages,Orange Juice 2 kg Britannia,Britannia,2 kg,423.27,423.27,0,A03-R03-S05,1,high fibre;low fat;protein
3294,Beverages,Mango Drink 2 kg Amul,Amul,2 kg,258.37,287.08,10,A04-R04-S06,1,diabetic friendly;protein;high fibre
3295,Snacks,Potato Chips 2 kg Aashirvaad,Aashirvaad,2 kg,183.44,215.81,15,A05-R05-S01,1,low fat;kids
3296,Beverages,Soda 2 kg Aashirvaad,Aashirvaad,2 kg,501.44,501.44,0,A06-R01-S02,1,low fat;kids
3297,Rice,Sona Masoori 500 ml Parle,Parle,500 ml,245.74,258.67,5,A07-R02-S03,1,snack;low sugar;diabetic friendly
3298,Bread,Whole Wheat Bread 500 ml Amul,Amul,500 ml,519.14,519.14,0,A08-R03-S04,1,kids;high fibre;diabetic friendly
3299,Snacks,Khakhra 2 kg Modern,Modern,2 kg,680.93,716.77,5,A09-R04-S05,0,high fibre;protein
3300,Bread,White Bread 250 g DMart,DMart,250 g,308.41,362.84,15,A10-R05-S06,1,kids
3301,Oil,Mustard Oil 2 kg Lays,Lays,2 kg,729.36,729.36,0,A01-R01-S01,1,staple
3302,Beverages,Cola 1 kg Modern,Modern,1 kg,200.95,223.28,10,A02-R02-S02,1,protein;low sugar
3303,Pulses,Moong Dal 100 g Modern,Modern,100 g,539.57,539.57,0,A03-R03-S03,1,low sugar
3304,Bread,White Bread 100 g Aashirvaad,Aashirvaad,100 g,520.0,520.0,0,A04-R04-S04,1,kids;high fibre;staple
3305,Rice,Sona Masoori 2 kg Britannia,Britannia,2 kg,379.75,474.69,20,A05-R05-S05,1,low sugar
3306,Beverages,Mango Drink 200 g Amul,Amul,200 g,579.79,610.31,5,A06-R01-S06,0,low fat
3307,Biscuits,Marie Gold 1 L Parle,Parle,1 L,708.56,745.85,5,A07-R02-S01,1,kids
3308,Biscuits,Marie Gold 2 kg Lays,Lays,2 kg,219.32,274.15,20,A08-R03-S02,1,low sugar;staple
3309,Biscuits,Milk Bikis 1 kg Aashirvaad,Aashirvaad,1 kg,467.58,550.09,15,A09-R04-S03,1,diabetic friendly;protein
3310,Rice,Regular Rice 200 g Amul,Amul,200 g,612.98,721.15,15,A10-R05-S04,1,high fibre
3311,Pulses,Moong Dal 200 g Fortune,Fortune,200 g,715.21,715.21,0,A01-R01-S05,1,high fibre
3312,Oil,Groundnut Oil 500 g Parle,Parle,500 g,23.54,26.15,10,A02-R02-S06,0,staple;high fibre;low fat
3313,Snacks,Potato Chips 1 L Parle,Parle,1 L,772.91,772.91,0,A03-R03-S01,1,low fat
3314,Dairy,Paneer 200 g India Gate,India Gate,200 g,658.64,774.87,15,A04-R04-S02,1,kids;staple
3315,Biscuits,Good Day 200 ml DMart,DMart,200 ml,64.61,76.01,15,A05-R05-S03,1,staple
3316,Biscuits,Milk Bikis 500 g Aashirvaad,Aashirvaad,500 g,160.36,200.45,20,A06-R01-S04,1,protein;low fat
3317,Biscuits,Bourbon 500 ml Britannia,Britannia,500 ml,488.86,514.59,5,A07-R02-S05,1,high fibre
3318,Snacks,Namkeen 2 kg Lays,Lays,2 kg,535.54,595.04,10,A08-R03-S06,0,high fibre;protein
3319,Bread,White Bread 500 ml Britannia,Britannia,500 ml,97.12,97.12,0,A09-R04-S01,1,staple;snack;low fat
3320,Rice,Basmati Rice 2 kg India Gate,India Gate,2 kg,631.23,664.45,5,A10-R05-S02,1,low sugar
3321,Rice,Regular Rice 2 kg Lays,Lays,2 kg,189.13,199.08,5,A01-R01-S03,1,low fat
3322,Beverages,Orange Juice 100 g Modern,Modern,100 g,323.37,323.37,0,A02-R02-S04,1,snack;protein
3323,Snacks,Potato Chips 2 kg Lays,Lays,2 kg,96.4,120.5,20,A03-R03-S05,1,staple;diabetic friendly
3324,Dairy,Curd 200 g Aashirvaad,Aashirvaad,200 g,51.06,53.75,5,A04-R04-S06,1,high fibre
3325,Biscuits,Milk Bikis 100 g DMart,DMart,100 g,472.37,555.73,15,A05-R05-S01,1,snack;high fibre;low fat
3326,Rice,Sona Masoori 2 kg Aashirvaad,Aashirvaad,2 kg,135.06,142.17,5,A06-R01-S02,1,staple;low sugar
3327,Dairy,Toned Milk 1 L DMart,DMart,1 L,549.57,578.49,5,A07-R02-S03,1,staple;high fibre
3328,Oil,Groundnut Oil 1 L India Gate,India Gate,1 L,56.61,62.9,10,A08-R03-S04,1,snack
3329,Oil,Sunflower Oil 2 kg Amul,Amul,2 kg,506.8,633.5,20,A09-R04-S05,1,kids;high fibre
3330,Oil,Sunflower Oil 1 kg Lays,Lays,1 kg,83.04,103.8,20,A10-R05-S06,0,low sugar;diabetic friendly
3331,Pulses,Toor Dal 100 g Amul,Amul,100 g,98.83,109.81,10,A01-R01-S01,1,protein;diabetic friendly;low fat
3332,Snacks,Namkeen 500 g India Gate,India Gate,500 g,428.32,475.91,10,A02-R02-S02,1,staple;low fat;protein
3333,Pulses,Moong Dal 200 g Lays,Lays,200 g,389.98,389.98,0,A03-R03-S03,1,low fat
3334,Beverages,Soda 1 kg Fortune,Fortune,1 kg,200.46,250.58,20,A04-R04-S04,1,staple
3335,Biscuits,Marie Gold 1 L Lays,Lays,1 L,219.75,258.53,15,A05-R05-S05,1,snack;high fibre
3336,Rice,Basmati Rice 2 kg India Gate,India Gate,2 kg,327.42,363.8,10,A06-R01-S06,1,low sugar;snack;staple
3337,Oil,Mustard Oil 100 g Parle,Parle,100 g,103.9,122.23,15,A07-R02-S01,1,kids;diabetic friendly
3338,Beverages,Mango Drink 1 L Britannia,Britannia,1 L,206.69,206.69,0,A08-R03-S02,1,low sugar
3339,Pulses,Moong Dal 100 g DMart,DMart,100 g,106.32,125.08,15,A09-R04-S03,1,diabetic friendly;protein
3340,Rice,Regular Rice 100 g Britannia,Britannia,100 g,613.73,646.03,5,A10-R05-S04,1,high fibre
3341,Oil,Sunflower Oil 1 L Modern,Modern,1 L,119.67,149.59,20,A01-R01-S05,0,protein;kids;staple
3342,Dairy,Curd 2 kg Modern,Modern,2 kg,428.89,536.11,20,A02-R02-S06,1,low sugar;high fibre;staple
3343,Biscuits,Good Day 200 ml DMart,DMart,200 ml,524.62,552.23,5,A03-R03-S01,1,high fibre;kids;protein
3344,Pulses,Toor Dal 100 g Lays,Lays,100 g,675.55,794.76,15,A04-R04-S02,1,staple;low fat;protein
3345,Rice,Sona Masoori 500 g Modern,Modern,500 g,171.71,190.79,10,A05-R05-S03,1,protein;staple;low fat
3346,Biscuits,Good Day 1 L Parle,Parle,1 L,400.21,421.27,5,A06-R01-S04,1,snack;high fibre
3347,Oil,Groundnut Oil 1 kg Aashirvaad,Aashirvaad,1 kg,546.3,642.7,15,A07-R02-S05,1,diabetic friendly;high fibre;staple
3348,Snacks,Potato Chips 250 g Britannia,Britannia,250 g,445.35,445.35,0,A08-R03-S06,1,diabetic friendly
3349,Pulses,Toor Dal 1 kg Britannia,Britannia,1 kg,332.51,391.19,15,A09-R04-S01,1,kids;low sugar;low fat
3350,Rice,Basmati Rice 200 g Modern,Modern,200 g,548.91,686.14,20,A10-R05-S02,0,snack;diabetic friendly;low fat
3351,Pulses,Moong Dal 500 g DMart,DMart,500 g,250.94,313.68,20,A01-R01-S03,1,low sugar
3352,Oil,Mustard Oil 200 ml Fortune,Fortune,200 ml,665.26,665.26,0,A02-R02-S04,0,low fat
3353,Pulses,Moong Dal 1 kg Aashirvaad,Aashirvaad,1 kg,34.2,42.75,20,A03-R03-S05,1,diabetic friendly
3354,Rice,Regular Rice 200 g Britannia,Britannia,200 g,424.61,530.76,20,A04-R04-S06,1,low sugar;staple;protein
3355,Bread,Brown Bread 200 g Amul,Amul,200 g,567.76,709.7,20,A05-R05-S01,0,staple;protein;kids
3356,Oil,Sunflower Oil 1 kg Lays,Lays,1 kg,524.71,524.71,0,A06-R01-S02,1,low fat;low sugar;diabetic friendly
3357,Biscuits,Bourbon 500 ml DMart,DMart,500 ml,450.36,474.06,5,A07-R02-S03,1,low fat
3358,Dairy,Toned Milk 200 ml Modern,Modern,200 ml,321.08,356.76,10,A08-R03-S04,1,low fat
3359,Dairy,Curd 1 L Parle,Parle,1 L,100.94,126.17,20,A09-R04-S05,1,staple;low sugar;high fibre
3360,Oil,Sunflower Oil 100 g India Gate,India Gate,100 g,77.84,81.94,5,A10-R05-S06,1,protein;high fibre
3361,Snacks,Namkeen 200 g Aashirvaad,Aashirvaad,200 g,381.22,476.52,20,A01-R01-S01,1,low fat;diabetic friendly
3362,Dairy,Toned Milk 1 L Aashirvaad,Aashirvaad,1 L,171.34,190.38,10,A02-R02-S02,1,low fat;snack;protein
3363,Oil,Mustard Oil 500 g DMart,DMart,500 g,33.97,33.97,0,A03-R03-S03,1,low fat
3364,Rice,Regular Rice 100 g Fortune,Fortune,100 g,242.0,242.0,0,A04-R04-S04,1,protein;kids;staple
3365,Dairy,Toned Milk 500 ml Modern,Modern,500 ml,665.77,665.77,0,A05-R05-S05,1,staple;diabetic friendly;low sugar
3366,Dairy,Curd 500 g India Gate,India Gate,500 g,62.83,62.83,0,A06-R01-S06,1,high fibre
3367,Pulses,Toor Dal 1 kg Lays,Lays,1 kg,144.18,160.2,10,A07-R02-S01,1,kids;low sugar
3368,Oil,Groundnut Oil 1 kg Lays,Lays,1 kg,377.5,419.44,10,A08-R03-S02,1,high fibre
3369,Snacks,Khakhra 2 kg India Gate,India Gate,2 kg,462.06,513.4,10,A09-R04-S03,1,snack
3370,Oil,Sunflower Oil 2 kg India Gate,India Gate,2 kg,348.7,410.24,15,A10-R05-S04,1,snack;low fat;protein
3371,Biscuits,Milk Bikis 2 kg Aashirvaad,Aashirvaad,2 kg,538.25,598.06,10,A01-R01-S05,1,snack
3372,Beverages,Cola 2 kg Fortune,Fortune,2 kg,234.74,234.74,0,A02-R02-S06,0,snack;staple
3373,Biscuits,Good Day 2 kg Fortune,Fortune,2 kg,85.84,90.36,5,A03-R03-S01,1,high fibre;diabetic friendly;snack
3374,Snacks,Namkeen 500 g Modern,Modern,500 g,168.37,177.23,5,A04-R04-S02,1,snack;low fat;diabetic friendly
3375,Beverages,Mango Drink 2 kg India Gate,India Gate,2 kg,422.95,469.95,10,A05-R05-S03,1,diabetic friendly
3376,Rice,Regular Rice 500 g India Gate,India Gate,500 g,318.87,375.14,15,A06-R01-S04,0,high fibre;diabetic friendly
3377,Pulses,Moong Dal 2 kg Aashirvaad,Aashirvaad,2 kg,125.7,157.13,20,A07-R02-S05,1,low sugar
3378,Beverages,Orange Juice 500 g DMart,DMart,500 g,661.37,734.85,10,A08-R03-S06,1,kids
3379,Oil,Groundnut Oil 2 kg Lays,Lays,2 kg,252.93,266.24,5,A09-R04-S01,1,staple;low sugar;snack
3380,Beverages,Soda 500 g Aashirvaad,Aashirvaad,500 g,100.09,105.36,5,A10-R05-S02,1,kids;snack
3381,Rice,Sona Masoori 2 kg Lays,Lays,2 kg,109.34,136.68,20,A01-R01-S03,1,low fat
3382,Dairy,Curd 500 ml Fortune,Fortune,500 ml,412.45,412.45,0,A02-R02-S04,1,staple
3383,Biscuits,Bourbon 1 kg Fortune,Fortune,1 kg,470.1,587.62,20,A03-R03-S05,1,snack
3384,Beverages,Cola 2 kg DMart,DMart,2 kg,428.46,428.46,0,A04-R04-S06,1,low fat;snack
3385,Rice,Sona Masoori 1 kg Lays,Lays,1 kg,203.12,238.96,15,A05-R05-S01,1,low sugar;staple;diabetic friendly
3386,Pulses,Chana Dal 1 L Fortune,Fortune,1 L,444.07,444.07,0,A06-R01-S02,1,protein;low fat
3387,Snacks,Namkeen 250 g India Gate,India Gate,250 g,408.88,430.4,5,A07-R02-S03,1,low fat;low sugar;staple
3388,Oil,Mustard Oil 1 kg DMart,DMart,1 kg,206.88,206.88,0,A08-R03-S04,0,low sugar;snack;kids
3389,Beverages,Soda 500 g Amul,Amul,500 g,492.52,547.24,10,A09-R04-S05,1,staple;kids
3390,Snacks,Khakhra 1 kg Modern,Modern,1 kg,524.84,524.84,0,A10-R05-S06,1,low fat
3391,Snacks,Namkeen 200 ml DMart,DMart,200 ml,606.41,638.33,5,A01-R01-S01,1,staple
3392,Pulses,Moong Dal 200 g Amul,Amul,200 g,423.85,446.16,5,A02-R02-S02,1,diabetic friendly
3393,Pulses,Moong Dal 2 kg Modern,Modern,2 kg,485.09,570.69,15,A03-R03-S03,1,diabetic friendly
3394,Beverages,Mango Drink 200 ml India Gate,India Gate,200 ml,413.48,413.48,0,A04-R04-S04,1,high fibre;low sugar;kids
3395,Beverages,Cola 2 kg Amul,Amul,2 kg,546.18,546.18,0,A05-R05-S05,1,snack;high fibre;staple
3396,Snacks,Mixture 1 L Parle,Parle,1 L,440.1,517.76,15,A06-R01-S06,1,high fibre
3397,Pulses,Toor Dal 500 ml Aashirvaad,Aashirvaad,500 ml,192.76,192.76,0,A07-R02-S01,1,low sugar;snack;diabetic friendly
3398,Pulses,Toor Dal 500 ml Fortune,Fortune,500 ml,290.58,341.86,15,A08-R03-S02,1,snack
3399,Snacks,Mixture 100 g Lays,Lays,100 g,99.63,104.87,5,A09-R04-S03,1,kids;staple
3400,Bread,Brown Bread 2 kg Amul,Amul,2 kg,559.39,658.11,15,A10-R05-S04,1,staple;low fat;diabetic friendly
3401,Snacks,Khakhra 100 g Modern,Modern,100 g,80.73,94.98,15,A01-R01-S05,1,protein;low sugar
3402,Rice,Basmati Rice 2 kg Modern,Modern,2 kg,89.76,99.73,10,A02-R02-S06,0,kids
3403,Oil,Groundnut Oil 100 g Fortune,Fortune,100 g,451.35,501.5,10,A03-R03-S01,1,low fat
3404,Dairy,Cheese Slices 200 ml Parle,Parle,200 ml,368.48,433.51,15,A04-R04-S02,0,low fat;snack
3405,Rice,Basmati Rice 250 g DMart,DMart,250 g,553.11,553.11,0,A05-R05-S03,1,low sugar;diabetic friendly;staple
3406,Pulses,Chana Dal 500 ml India Gate,India Gate,500 ml,80.86,80.86,0,A06-R01-S04,1,staple;protein
3407,Dairy,Cheese Slices 1 kg Parle,Parle,1 kg,557.03,586.35,5,A07-R02-S05,1,protein;staple
3408,Beverages,Mango Drink 200 ml Amul,Amul,200 ml,244.71,305.89,20,A08-R03-S06,1,diabetic friendly;protein
3409,Bread,Whole Wheat Bread 500 ml Fortune,Fortune,500 ml,77.49,91.16,15,A09-R04-S01,1,protein;diabetic friendly
3410,Beverages,Mango Drink 500 ml Britannia,Britannia,500 ml,247.14,290.75,15,A10-R05-S02,1,high fibre
3411,Dairy,Curd 200 g Aashirvaad,Aashirvaad,200 g,674.91,674.91,0,A01-R01-S03,1,staple;low sugar
3412,Biscuits,Milk Bikis 500 g Fortune,Fortune,500 g,426.17,532.71,20,A02-R02-S04,1,low fat;staple
3413,Dairy,Cheese Slices 200 ml India Gate,India Gate,200 ml,273.47,303.86,10,A03-R03-S05,1,diabetic friendly;snack;kids
3414,Snacks,Khakhra 2 kg Lays,Lays,2 kg,107.3,126.23,15,A04-R04-S06,1,kids;low sugar;staple
3415,Dairy,Cheese Slices 500 g Britannia,Britannia,500 g,366.84,386.15,5,A05-R05-S01,1,staple
3416,Pulses,Toor Dal 2 kg Modern,Modern,2 kg,270.77,318.55,15,A06-R01-S02,1,kids;diabetic friendly;protein
3417,Snacks,Potato Chips 2 kg Britannia,Britannia,2 kg,539.52,567.92,5,A07-R02-S03,1,kids;low sugar;snack
3418,Pulses,Moong Dal 500 ml Lays,Lays,500 ml,465.99,517.77,10,A08-R03-S04,1,low fat;low sugar;kids
3419,Snacks,Potato Chips 100 g DMart,DMart,100 g,40.61,47.78,15,A09-R04-S05,1,high fibre;kids
3420,Rice,Regular Rice 250 g Amul,Amul,250 g,248.81,276.46,10,A10-R05-S06,1,protein;high fibre
3421,Pulses,Moong Dal 1 kg Aashirvaad,Aashirvaad,1 kg,83.8,98.59,15,A01-R01-S01,1,diabetic friendly;protein
3422,Beverages,Cola 1 kg Aashirvaad,Aashirvaad,1 kg,192.96,214.4,10,A02-R02-S02,1,low fat
3423,Beverages,Mango Drink 2 kg Lays,Lays,2 kg,534.31,628.6,15,A03-R03-S03,1,snack;low sugar
3424,Rice,Regular Rice 250 g DMart,DMart,250 g,672.48,672.48,0,A04-R04-S04,1,diabetic friendly
3425,Biscuits,Milk Bikis 200 ml Aashirvaad,Aashirvaad,200 ml,657.31,730.34,10,A05-R05-S05,1,protein;high fibre;low fat
3426,Snacks,Mixture 100 g Lays,Lays,100 g,756.98,796.82,5,A06-R01-S06,0,low sugar;staple;protein
3427,Snacks,Mixture 200 ml Britannia,Britannia,200 ml,258.08,303.62,15,A07-R02-S01,1,diabetic friendly;kids;low fat
3428,Bread,Brown Bread 1 kg Parle,Parle,1 kg,179.91,224.89,20,A08-R03-S02,0,low sugar;snack
3429,Beverages,Soda 500 g Fortune,Fortune,500 g,492.74,547.49,10,A09-R04-S03,1,high fibre;low sugar
3430,Beverages,Mango Drink 250 g India Gate,India Gate,250 g,722.18,760.19,5,A10-R05-S04,1,diabetic friendly
3431,Rice,Basmati Rice 2 kg Fortune,Fortune,2 kg,265.61,332.01,20,A01-R01-S05,0,protein
3432,Snacks,Namkeen 250 g Britannia,Britannia,250 g,706.98,785.53,10,A02-R02-S06,1,low sugar;high fibre
3433,Rice,Basmati Rice 200 ml DMart,DMart,200 ml,661.78,735.31,10,A03-R03-S01,1,high fibre;protein;diabetic friendly
3434,Dairy,Curd 1 kg Modern,Modern,1 kg,375.55,395.32,5,A04-R04-S02,1,staple;low fat
3435,Rice,Regular Rice 250 g Parle,Parle,250 g,401.71,502.14,20,A05-R05-S03,0,kids;low sugar;snack
3436,Beverages,Mango Drink 100 g Amul,Amul,100 g,320.02,376.5,15,A06-R01-S04,1,diabetic friendly;snack;low sugar
3437,Beverages,Soda 250 g DMart,DMart,250 g,117.92,147.4,20,A07-R02-S05,1,protein
3438,Biscuits,Bourbon 2 kg Lays,Lays,2 kg,43.84,43.84,0,A08-R03-S06,1,protein;high fibre
3439,Pulses,Moong Dal 1 kg Lays,Lays,1 kg,52.56,61.84,15,A09-R04-S01,1,low sugar;snack
3440,Beverages,Mango Drink 100 g Fortune,Fortune,100 g,67.76,84.7,20,A10-R05-S02,1,staple
3441,Pulses,Chana Dal 2 kg DMart,DMart,2 kg,236.51,278.25,15,A01-R01-S03,1,kids;snack
3442,Dairy,Curd 200 g Aashirvaad,Aashirvaad,200 g,293.4,345.18,15,A02-R02-S04,1,staple;low fat
3443,Beverages,Orange Juice 200 ml Fortune,Fortune,200 ml,242.61,242.61,0,A03-R03-S05,1,snack;low sugar
3444,Oil,Mustard Oil 100 g Fortune,Fortune,100 g,685.38,685.38,0,A04-R04-S06,1,low sugar
3445,Beverages,Soda 200 ml Amul,Amul,200 ml,545.11,681.39,20,A05-R05-S01,1,protein
3446,Rice,Sona Masoori 200 g Modern,Modern,200 g,637.79,708.66,10,A06-R01-S02,1,low sugar;low fat
3447,Biscuits,Milk Bikis 1 L Parle,Parle,1 L,156.87,156.87,0,A07-R02-S03,1,high fibre;low sugar;staple
3448,Biscuits,Milk Bikis 1 kg Parle,Parle,1 kg,239.11,265.68,10,A08-R03-S04,1,high fibre;staple;low sugar
3449,Dairy,Paneer 200 g Parle,Parle,200 g,476.75,595.94,20,A09-R04-S05,1,high fibre
3450,Biscuits,Bourbon 1 L Modern,Modern,1 L,203.54,254.43,20,A10-R05-S06,1,high fibre
3451,Oil,Mustard Oil 1 kg Aashirvaad,Aashirvaad,1 kg,643.28,714.76,10,A01-R01-S01,0,protein;low fat;low sugar
3452,Biscuits,Milk Bikis 250 g Parle,Parle,250 g,373.37,466.71,20,A02-R02-S02,1,protein
